ID,zoteroKey,OCLC,archiveID,archiveLocation,sourceTitle,date,place,language,description,link
e19394b4-8f2a-4a18-8567-9954b4a5009b,CHHXN362,,ASG,Notai antichi 715,"Bartolomeo Risso, filza 1, series I, nr. 30",1446,Genoa,Latin,"A certain Simone Cattaneo sells the slave Caterina, who is 15 years of age and whose origin is not indicated, to a certain Lorenzo Mariani da Lucca, for 142 lire and 10 soldi.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dZjVVN3YzRHgyYTQ/view?usp=sharing
013b590c-1d66-4a88-9adb-d423cc22564c,GWCB9EDE,,ASG,Notai antichi 715,"Bartolomeo Risso, filza 1, series I, nr. 86",1447,Genoa,Latin,"A certain Oberto Celesia sells the slave Maddalena, who is 30 years old and whose origin is not indicated, to a certain Lazzaro Lercaro for 124 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dTEtqamdBU0ZfcU0/view?usp=sharing
29947e6b-3663-452a-9179-3e0ee1ac69c0,HU3IX6R2,,ASG,Notai antichi 715,"Bartolomeo Risso, filza 1, series I, nr. 98",1447-08-04,Genoa,Latin,A certain Napoleone Lomellini constructs a vessel capable of shipping 6000 cantares of goods.,
cc0c8807-678c-417d-9b34-112828377759,V6CXF4XJ,,ASG,Notai antichi 715,"Bartolomeo Risso, filza 1, series II, nr. 30",1449,Genoa,Latin,"A certain Antoniotto Campofregoso sells the Russian slave Margherita, who is 18 years of age, to a certain Bernardo Dala, a merchant from Catalonia and the attorney of Giovanni Sul of Barcelona, a friend of the king of Arago. The price is not indicated.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6da0pHZGhGQWdEQkk/view?usp=sharing
9305873a-9210-44d3-b26e-b0977ab11c01,4BWN8X6U,,ASG,Notai antichi 715,"Bartolomeo Risso, filza 1, series II, nr. 72",1449,Genoa,Latin,"A certain Percivalle Fieschi sells the Russian slave Jacobino, who is 24 years of age, to a certain Cristoforo Fieschi, for 100 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dVTktVVNFZ1RaQzA/view?usp=sharing
f546f2f9-6adf-42ee-9480-b8c842c11c34,WQIA7M6E,,ASG,Notai antichi 715,"Bartolomeo Risso, filza 1, series II, nr. 94",1449,Genoa,Latin,"A certain Antonio de Percipiano sells a Russian slave, whose name is not provided and who is 27 years of age, to a certain Bernardo Dala, a merchant from Catalonia living in Genoa, for 200 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dNjVmQWlZMUhCV28/view?usp=sharing
a5a59559-9afd-4b87-ab3c-b3b7eb73fe3d,2WF7UTJU,,ASG,Notai antichi 715,"Bartolomeo Risso, filza 1, series III, nr. 167",1450,Genoa,Latin,A certain Juan FerrÃ¡n de Motrico is documented as commanding a reinforced vessel owned by Cosmo Lomellini. This might be related to item 169 in the same filza.,
2d9ffdcb-dc10-4f47-9502-cb743dc1cd32,WJ4RSB98,,ASG,Notai antichi 715,"Bartolomeo Risso, filza 1, series III, nr. 169",1450,Genoa,Latin,A certain Juan FerrÃ¡n de Motrico is documented as commanding a reinforced vessel owned by Cosmo Lomellini. This might be related to item 167 in the same filza.,
16d2dfbb-b089-4313-b340-792551feade5,PWSFI55U,,ASG,Notai antichi 715,"Bartolomeo Risso, filza 1, series III, nr. 341",1450,Genoa,Latin,"The unit number 341 as reported by Gioffrè seems to be a mistake, as the filza does not contain this many documents. Unable at the moment to locate the item.",
99583c01-5333-4e0a-83fa-38ec15773c81,HE6JJUCM,,ASG,Notai antichi 715,"Bartolomeo Risso, filza 1, series III, nr. 6",1450,Genoa,Latin,"Oberto and Ilario Squarciafico free the Abkhazan slave Cita, who is 40 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dNnE5cG1YVGlid2s/view?usp=sharing
d0672b04-8ddb-4bcf-b046-a5fa9f93877e,967AIVHJ,,ASG,Notai antichi 715,"Bartolomeo Risso, filza 1, series III, nr. 74",1447,Genoa,Latin,I'm not quite sure of the date of this item or if Heers has sourced it correctly. It refers to a permanent Genoese trading house in the city of Damascus operated by Leonardo Lomellini. Apparently it also concerns the shipping of linen and silver.,
4045684b-30c6-47b9-9911-4f56422406f0,72DJ8HPC,,ASG,Notai antichi 715,"Bartolomeo Risso, filza 1, series III, nr. 92",1450,Genoa,Latin,"A certain Bernardo Dala, from Catalonia, rents out the Circassan slave Agnese, who is 22 years of age, to a certain Francesco Giustiniani, for two years at a cost of 40 lire, for the pupose of being a wet nurse.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dd0g1bGM0WndiakU/view?usp=sharing
02de8b92-13ff-4bda-9de4-01f5730a61e0,ZBTQCZNC,,ASG,Notai antichi 716,"Bartolomeo Risso, filza 2, series I, nr. 202",1451,Genoa,Latin,"A certain Giovanni Re, a merchant from Catalonia, sells the Russian slave Caterina, who is 18 years of age, to a certain Demetrio de Nigrono, for 145 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dX0NCTnZkRzM2cUE/view?usp=sharing
8f1ad42c-a982-4826-b5b3-d3d188b9565b,NUZRX3WA,,ASG,Notai antichi 716,"Bartolomeo Risso, filza 2, series I, nr. 210",1451,Genoa,Latin,"A certain Geronimo de Cassina sells the slave Nicolasia, whose ethnicity is not indicated and who is 18 years of age, to a certain Domenico Predenza, for 140 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dRUhidUVjZWtaM00/view?usp=sharing
d1fc201b-fce7-4f05-9495-da710087f24a,DR46EE4N,,ASG,Notai antichi 716,"Bartolomeo Risso, filza 2, series II, nr. 160",1452,Genoa,Latin,"A certain Baliano de Sancto Sisto sells the Circassan slave Marta, who is 20 years of age, to a certain Antonio da Monza, for 160 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dSjI4U3hRTjF1R2M/view?usp=sharing
4e0e60f5-bfca-4241-8785-4b8520cad4ab,FVP7CE9C,,ASG,Notai antichi 716,"Bartolomeo Risso, filza 2, series II, nr. 3",1452,Genoa,Latin,"A certain Gabriele Pinelo sells the slave Marta, whose ethnicity is not indicated and who is 24 years of age, to a certain Lanfranco Macia, from Ventimiglia, for 146 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6delNreVpvRjNIclU/view?usp=sharing
0582eed0-db68-478d-92c2-e1803f2102a6,D4ZHN67A,,ASG,Notai antichi 716,"Bartolomeo Risso, filza 2, series II, nr. 35",1452,Genoa,Latin,"A certain Teodora de Amico sells the Circassan slave Anna, who is 22 years of age, to a certain Gonzale Rois, a merchant from Catalonia, for 160 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dWmt1M2RkcGFCb2M/view?usp=sharing
d12c5773-6208-44b0-8be2-9b4cdfe117f4,74XCM5DS,,ASG,Notai antichi 716,"Bartolomeo Risso, filza 2, series II, nr. 353 (formerly nr. 348)",1452,Genoa,Latin,"A certain Illario Grilla rents the Abkhazian slave Maria, who is 35 years old, to a certain Nicola de Fornari, for a period of 12 years for 100 lire. At the end of the rental period the slave is to be manumitted.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dbXdaODNqVWhGY1U/view?usp=sharing
98e9a9f5-c002-4170-8f2b-fc29d076d005,U4SBPXN6,,ASG,Notai antichi 716,"Bartolomeo Risso, filza 2, series II, nr. 59",1452,Genoa,Latin,"A certain Demetrio de Nigrono frees the Abkhazan slave Caterina, who is 32 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dbXR0M1p3bm1JU2M/view?usp=sharing
a0855f8f-c8ed-4c7b-865d-b98d14fbc989,UQ29PGRD,,ASG,Notai antichi 717,"Bartolomeo Risso, filza 3, series I, nr. 109",1453,Genoa,Latin,This deed records the transport of slaves from the eastern Mediterraneanr.,https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dMjdZcTVRMU1DbkE/view?usp=sharing
ecf0492c-fdf4-4258-aba0-72b17b04399c,BUINUZFJ,,ASG,Notai antichi 717,"Bartolomeo Risso, filza 3, series I, nr. 167",1453,Genoa,Latin,"This deed specifies a power of attorney assigned to a member of the Lomellini family and a merchant from Portugal, regarding goods seized in Moneglia.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dbVdmbWFVYVh6SXM/view?usp=sharing
966119be-1c76-4ccc-8158-0ab6c44b45d8,7NQ2I8I5,,ASG,Notai antichi 718,"Bartolomeo Risso, filza 4, series I, nr. ---",1455,Genoa,Latin,"Gioffrè lists this item as nr. 319, but the filza only has 310 items for 1455. Item 319 in the second series (for 1456) does not correspond to the description given by Gioffrè. As such, I have yet to locate this deed. In this item, a certain Antonio Grillo sells the Russian slave Maddalena, who is 31 years of age, to a certain Antonio Guizo, for 131 lire.",
e17589f9-6e3b-474b-af51-c5a787e3ee3c,NQRZ7AVI,,ASG,Notai antichi 718,"Bartolomeo Risso, filza 4, series I, nr. 118",1455,Genoa,Latin,Percivalle Cattaneo sells the 25-year old Circassan slave Margherita to the wool-worker Pietro de Maggiolo for 160L.,https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6ddi1lRkdtbFFIRVU/view?usp=sharing
6641e13c-d3c4-4985-9219-1aaf871058eb,ZW3EVDAA,,ASG,Notai antichi 718,"Bartolomeo Risso, filza 4, series I, nr. 129",1455,Genoa,Latin,"The Â«callegariusÂ» (boot-maker) Antonio de Passagio sells the 35-year old Russian slave Margherita to Venturino Borromeo, a merchant from Milan, for 190L. Gioffrè lists this sale as two separate items, the only difference being that one indicates a sale of a 30-year old Margherita, while the other indicates the sale of a 35-year old Margherita. I need to determine if this was a duplication on his part or whether the contract indicates that two slaves were sold.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dZ1AzQzMwREIxODQ/view?usp=sharing
1ae6bde8-27a2-4435-b099-e16bd09de951,UTXHUB3I,,ASG,Notai antichi 718,"Bartolomeo Risso, filza 4, series I, nr. 251",1455-12-23,Genoa,Latin,Enrico de Podio sells the 19-year old Albanian slave Melica to one Benedetto Ittaliano for 185 lire.,https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6da3g0cExPTUIzR00/view?usp=sharing
02342458-debb-438e-b1fd-b14e57bdaa28,WXFUI3UP,,ASG,Notai antichi 718,"Bartolomeo Risso, filza 4, series I, nr. 26",1455-02-21,Genoa,Latin,"Tria mistakenly states that this is item 29 in his introductory essay to the sources, although he later attributes it correctly as item 26 in his transcriptionr. In this deed, the lawyer Inoffio Malpagato is nominated in the lawsuit that seeks to recognize the freedom of of the Hungarian slave Anna, whose age is not indicated.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dNFJNTl9fVFl6S00/view?usp=sharing
fbf6e62d-0e06-46c9-9b53-985ef927aa2e,VM97U9MZ,,ASG,Notai antichi 718,"Bartolomeo Risso, filza 4, series II, nr. 112",1456,Genoa,Latin,"A certain Jacopo Maruffo rents out the slave Anastasia, whose ethnicity is not indicated and who is 28 years of age, to a certain Battista Centurione, for a period of three years and a cost of 50 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6ddzlDc0VSMXpEbW8/view?usp=sharing
62446463-4f65-45e6-a864-b6779c9a7288,WEBP9KRM,,ASG,Notai antichi 718,"Bartolomeo Risso, filza 4, series II, nr. 221",1456-09-20,Genoa,Latin,"Alfonso V grants to a certain Marco Lomellini the monopoly of trade of cork throughout his kingdom for a period of ten years against payment of a sum of 2000 golden ""doubles."" Marco must agree to 1/5 of capital participation by a Florentine, and must also associate with Domenico Scotto, a Genoese merchant, for 1/4 of capital. In in Genoa, the stepfather of Domenico, Ottobono Salvago, vouches for the performance of the contract ... the act signed Â« in contracta nobilium Lomellinorum videlicet in carrubeo juxta logiam de Sopranis Â». This agreement mentioned is the act of the Portuguese notary Laurenzo of Ghimarelis written by his scribe Joao Gonzales, 23 June 1456 (the royal privilege of June 21); here the act is said to be Â« tracta seu apaltu coreorum Â». It should be noted that Scotto and Salvago are two families in the same albergo; the Scotti was appended to the Salvaghi...",
2b68f6cc-c1f0-4599-b198-ecf7b88a3fbc,7T9FRQ2C,,ASG,Notai antichi 718,"Bartolomeo Risso, filza 4, series II, nr. 235",1456-10-01,Genoa,Latin,"A certain Antonio Pinelo sells the slave Lucia, whose ethnicity is not indicated and who is 14 years of age, to a certain Matteo de Nigris, a merchant from Milan, for 200 lire of ""paghe"" in the Banco di San Giorgio.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6deng0emJiWnE4M2M/view?usp=sharing
461fed2f-210b-4a95-a583-16d0b5429acc,JCPWT8B9,,ASG,Notai antichi 718,"Bartolomeo Risso, filza 4, series II, nr. 324",1456,Genoa,Latin,"A certain Agostino Senarega sells a Tartaran slave, who is 19 years of age and whose name is not provided, to a certain Antonio Ravaschiero, for 130 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dM3VWQjBKOTNfTzg/view?usp=sharing
ca65f0af-15fc-4fca-a5b2-1e1e0265b37b,6E2GU4WX,,ASG,Notai antichi 718,"Bartolomeo Risso, filza 4, series II, nr. 99",1456,Genoa,Latin,"A certain Antonio Usodimare rents out the Circassan slave Lucia, who is 21 years of age, to a certain Egidio Rois, from Catalonia, for 3 years at a cost of 30 lire. At the end of this period, she is to be freed.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dbjk1U2p4SEpoMjA/view?usp=sharing
7f72559d-e328-4293-a459-7cce154e6af3,AZ789AQR,,ASG,Notai antichi 719,"Bartolomeo Risso, filza 5, series ---, nr. 189",1457,Genoa,Latin,"Heers mentions this deed as recording the transport of slaves from the eastern Mediterraneanr. This deed may be from either 1457 or 1458, depending on its location in the series.",
88dc3912-de51-4205-bad5-2d13131eb822,46XNRZVA,,ASG,Notai antichi 889,"Bartolomeo Risso, filza 5, series ---, nr. 29",1457,Genoa,Latin,I am not sure which series of filza 5 contains this deed. This deed relates to the vessel Santa Maria patronized by a certain Luca Usodimare.,
e559dccd-54d3-4db8-b881-28e8928871bd,PU6TK6BP,,ASG,Notai antichi 719,"Bartolomeo Risso, filza 5, series I, nr. 101",1457,Genoa,Latin,"A certain wool merchant named Antonio Pelisono sells the Circassan slave Caterina, who is 18 years of age, to the silk-maker Giovanni Ponsano, for 150 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6daWRBRXZxZXZ2UEE/view?usp=sharing
ff99071a-3018-49aa-9cc2-19092d55c534,MZD29EZS,,ASG,Notai antichi 719,"Bartolomeo Risso, filza 5, series I, nr. 11",1457,Genoa,Latin,"I am unsure whether or not the item described in Gioffrè is in series I or III. In this deed, a certain Antonio de Ferrari sells the Circassan slave Chichicasa, who is 15 years of age, to a certain Abrayno de Lucho, for 190 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6deHp0WnZLSUEtd1k/view?usp=sharing
1e24269d-0f0f-4d84-b031-8ee10e2fb93e,2C5TS2CQ,,ASG,Notai antichi 719,"Bartolomeo Risso, filza 5, series I, nr. 130",1457,Genoa,Latin,"In Valencia in 1457, a certain Francesco Centurione, was given the power of attorney for 21 Genoese merchants who ask him to pay in their names the taxes and gabelles on their traffic in Valencia, Minorca, Majorca and all the kingdom of Aragonr. Among these these merchants are two Lomellini, ten Grimaldi, and a Spinola.",
fc80cecd-4d63-4ae7-a9c7-dc688f0fa804,4UDKHU9U,,ASG,Notai antichi 719,"Bartolomeo Risso, filza 5, series I, nr. 154",1457,Genoa,Latin,"A certain Simone Lecavello rents out the Bulgarian slave CalÃ¬, who is 24 years of age, to a certain Jacopo de Niola, for 3 years at a price of 40 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dRTUyc3FTU0dIVjA/view?usp=sharing
260689b9-0b90-4c8c-9cde-14635dff4755,D2R2B2IH,,ASG,Notai antichi 719,"Bartolomeo Risso, filza 5, series I, nr. 181",1457-06-22,Genoa,Latin,"A certain Benedetto Ittaliano (Interiano) sells the Albanian slave Melica, who is 19 years old, to a certain Caterina Grillo for 185 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dZzYzanlCSUdQTjQ/view?usp=sharing
232bab10-6e02-421e-8cf0-0d0e3330714f,8T9BPC78,,ASG,Notai antichi 719,"Bartolomeo Risso, filza 5, series I, nr. 189",1457,Genoa,Latin,"A fictional sale (on paper only) of the slave Caterina, who is 31 years of age, by a certain Federico Cicala to a certain Pietro de Deva, from the region of Biscay, for 150 lire. In reality, the slave is consigned to be sold ""extra Ianuam"", that is, outside of Genoa.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6da08wU3RTNnlkbW8/view?usp=sharing
2ffce7d5-6cb0-4103-8906-3db63c21ad81,85Z2N6A6,,ASG,Notai antichi 719,"Bartolomeo Risso, filza 5, series I, nr. 214",1457,Genoa,Latin,"A certain Costanza Vivaldi frees the Circassan slave Valentino, who is 25 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dVnVHVGpYbGNJVlk/view?usp=sharing
274932db-0a96-478f-9c17-1d43240e23a6,57F7D48K,,ASG,Notai antichi 719,"Bartolomeo Risso, filza 5, series I, nr. 3",1457-02-17,Genoa,Latin,"I am unsure whether or not the item described in Gioffrè is in series I or III. In this deed, the prior from the monastery of S. Sepulcro in San Pier d'Arena sells the slave Margherita, whose ethnicity is not indicated and who is 35 years of age, to a certain Antonio Casanova, for 130 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dQ3RnMFpxTXdBMlE/view?usp=sharing
5d533800-ca0c-45b0-af12-a372a279e0f9,N2BRCIF9,,ASG,Notai antichi 719,"Bartolomeo Risso, filza 5, series I, nr. 332",1457,Genoa,Latin,"A certain Maria Vivaldi rents out the slave Maddalena, whose ethnicity and age are not indicated, to a certain Federico Centurione, for 4 years at a cost of 70 lire, for the purposes of being a wet nurse. At the end of the contract she is to be freed.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dSXVnRGc3NEZINkk/view?usp=sharing
a81a0dbb-000e-44d4-aebf-3eefdbd4c083,2NK9JNFV,,ASG,Notai antichi 719,"Bartolomeo Risso, filza 5, series I, nr. 97",1458,Genoa,Latin,"I have provisionally assigned this to series I, but it the description may apply to item 97 in II or III. In this deed, a certain Jacopo Grimaldi obtains insurance of 200 lire against the risk of childbirth from a certain Agostino Zucco for the Tartaran slave Lucia, who is 16 years of age.",
128c5d4d-3750-447e-95d0-ad1c107df8da,9MDKUZ4J,,ASG,Notai antichi 719,"Bartolomeo Risso, filza 5, series II, nr. 108",1458,Genoa,Latin,"The Circassan slave Elena, who is 29 years of age, is given as a dowry by Agostino Ripalta to his daughter Benedettina, the wife of Gabriele Risoto.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dMzRMOFV1RzBac2c/view?usp=sharing
ee880ec9-3567-4930-a392-f91910690354,HZVHF66K,,ASG,Notai antichi 719,"Bartolomeo Risso, filza 5, series II, nr. 134",1458,Genoa,Latin,"This item mentions a certain Baldassare Usodimare as the lieutenant of one Martino de Loriaga. I'm not quite sure of the contents of this deed, or even if the date of 1458 is correct (it may be 1463 as well).",
aadef39d-c784-41fa-8986-ff75db1702a7,984AIERP,,ASG,Notai antichi 719,"Bartolomeo Risso, filza 5, series II, nr. 141",1458,Genoa,Latin,"Lucia Lomellini and Marta Ungaro sell the Moorish slave Maria, who is 6 years of age, for 89 lire and 5 soldi.",
53809be4-b553-40ba-97a3-32adcb1beea1,6QIT543T,,ASG,Notai antichi 719,"Bartolomeo Risso, filza 5, series II, nr. 154",1458,Genoa,Latin,"Gioffrè incorrectly reports this as item 184. In this deed, the slave Maria, whose age and ethnicity is not indicated, is rented out for work on behalf of Valerano Cattaneo, for 6 years and 60 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dRkUtUC1iaTVNZEU/view?usp=sharing
